2,0.168,0.240,0.096
5,0.384,0.312,0.288
8,0.456,0.432,0.600
14,0.576,0.504,0.672
18,0.744,0.864,0.672
22,1.080,0.936,0.792
25,0.960,1.080,1.200
30,1.176,1.512,1.368
39,1.608,1.800,1.464
49,2.208,1.944,1.824
60,2.640,2.352,2.208
72,2.928,3.216,2.616
86,3.792,3.480,3.120
100,4.368,3.912,3.600
115,4.488,4.896,4.008
135,5.232,5.736,4.680
164,6.936,6.240,5.664
209,6.864,8.352,7.608
270,9.288,8.328,10.248
330,12.120,11.040,9.864
