4,0.024,0.240,0.168
9,0.117,0.307,0.208
13,0.240,0.192,0.360
20,0.504,0.432,0.336
30,0.552,0.768,0.960
40,0.696,0.816,0.984
50,1.032,0.888,0.744
60,1.104,1.176,1.032
73,1.488,1.416,1.320
87,1.776,1.656,1.584
100,2.064,1.896,1.800
114,2.304,2.208,2.088
134,2.736,2.448,2.568
165,3.240,2.832,3.024
210,3.744,3.552,3.432
271,4.536,4.320,4.224
330,4.848,5.304,5.040
